"year","site","collector","species","sex","size","weight","comment"
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",90,10.2,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",60,2.9,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,3.3,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,4.1,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",90,8.2,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",70,3.8,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",60,2.6,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,3.2,""
2018,"Skinner's Pond",2319,"Tautogolabrus adspersus","",40,0.6,""
2018,"Murray Harbour",2591,"Cancer irroratus","M",17,NA,""
2018,"Murray Harbour",2592,"Ulvaria subbifurcata","",90,5.8,""
2018,"Nine Mile Creek",2504,"Cancer irroratus","M",43,NA,""
2018,"Nine Mile Creek",2505,"Cancer irroratus","M",59,NA,""
2018,"Nine Mile Creek",2505,"Cancer irroratus","M",50,NA,""
2018,"Nine Mile Creek",2505,"Cancer irroratus","M",21,NA,""
2018,"Nine Mile Creek",2505,"Dyspanopeus sayi","F",17,NA,""
2018,"Nine Mile Creek",2506,"Cancer irroratus","F",46,NA,""
2018,"Nine Mile Creek",2507,"Cancer irroratus","M",47,NA,""
2018,"Nine Mile Creek",2508,"Cancer irroratus","M",44,NA,""
2018,"Nine Mile Creek",2508,"Cancer irroratus","F",41,NA,""
2018,"Nine Mile Creek",2509,"Ulvaria subbifurcata","",130,18.1,""
2018,"Nine Mile Creek",2509,"Pholis gunnellus","",50,0.2,""
2018,"Nine Mile Creek",2509,"Cancer irroratus","M",50,NA,""
2018,"Nine Mile Creek",2510,"Cancer irroratus","M",68,NA,""
2018,"Nine Mile Creek",2511,"Cancer irroratus","M",50,NA,""
2018,"Nine Mile Creek",2511,"Cancer irroratus","M",28,NA,""
2018,"Nine Mile Creek",2511,"Cancer irroratus","M",29,NA,""
2018,"Nine Mile Creek",2512,"Cancer irroratus","M",30,NA,""
2018,"Nine Mile Creek",2512,"Dyspanopeus sayi","M",16,NA,""
2018,"Skinner's Pond",2314,"Tautogolabrus adspersus","",100,13.4,""
2018,"Skinner's Pond",2314,"Tautogolabrus adspersus","",50,0.8,""
2018,"Nine Mile Creek",2513,"Dyspanopeus sayi","M",19,NA,""
2018,"Nine Mile Creek",2513,"Dyspanopeus sayi","F",11,NA,""
2018,"Skinner's Pond",2314,"Tautogolabrus adspersus","",60,1.7,""
2018,"Skinner's Pond",2314,"Tautogolabrus adspersus","",70,3.1,""
2018,"Skinner's Pond",2314,"Tautogolabrus adspersus","",50,0.8,""
2018,"Skinner's Pond",2314,"Tautogolabrus adspersus","",110,14.7,""
2018,"Skinner's Pond",2314,"Tautogolabrus adspersus","",40,0.5,""
2018,"Skinner's Pond",2313,"Cancer irroratus","F",13,NA,""
2018,"Skinner's Pond",2313,"Cancer irroratus","M",11,NA,""
2018,"Skinner's Pond",2313,"Tautogolabrus adspersus","",60,2.6,""
2018,"Skinner's Pond",2313,"Tautogolabrus adspersus","",70,2.9,""
2018,"Skinner's Pond",2313,"Tautogolabrus adspersus","",40,0.3,""
2018,"Skinner's Pond",2313,"Tautogolabrus adspersus","",40,0.4,""
2018,"Nine Mile Creek",2514,"Cancer irroratus","M",63,NA,""
2018,"Nine Mile Creek",2514,"Dyspanopeus sayi","M",23,NA,""
2018,"Nine Mile Creek",2514,"Dyspanopeus sayi","F",19,NA,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",70,4.4,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",80,6.4,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",70,4.2,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",70,3.4,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",70,3.4,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",70,4,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",40,0.6,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",40,0.6,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",60,2.6,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",80,6.6,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",110,14.6,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",40,0.4,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",130,32.7,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",70,3.6,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",60,1.7,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",60,2.7,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",120,21.2,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",60,2.8,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",60,2.8,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",80,6,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,4.5,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,3.6,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",70,4.7,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",50,0.8,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",100,12,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,4.5,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",40,0.5,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",60,3.1,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",100,13.3,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",90,8,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",90,7.4,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,3.7,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,3.5,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,4,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",30,0.3,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",80,7.1,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,3.6,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",80,6.2,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",80,5.8,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",80,7.4,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",80,6.1,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",70,3.6,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",90,8.1,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",80,6.3,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",70,3.9,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",50,0.9,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",100,12.3,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",70,3.9,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",100,14.3,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",160,66,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",120,25.7,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",80,5.9,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",80,6.7,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",80,5.5,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,4.7,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",100,11.3,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",70,4.4,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,3.9,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,4,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,3.3,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,4.7,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",80,6.4,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,3.4,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",60,2.6,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,3.6,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",70,4.3,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",40,0.5,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",80,6.6,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",70,5.1,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",60,3,""
2018,"Cape Egmont",2554,"Pholis gunnellus","",140,8.2,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",100,11.5,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",80,5.7,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",100,13.3,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",70,3.9,""
2018,"Cape Egmont",2554,"Pholis gunnellus","",150,12.9,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",80,6.1,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",120,23.4,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",70,4.5,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",80,10.5,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,3.3,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",50,0.9,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",70,4.2,""
2018,"Cape Egmont",2554,"Tautogolabrus adspersus","",80,6.2,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",80,5.8,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",22,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",16,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",40,0.5,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",22,NA,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",70,3.5,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",18,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",22,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",22,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",7,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",18,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",10,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",16,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",17,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","",5,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","",5,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","",5,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",11,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","",4,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",12,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",13,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",11,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",13,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",15,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",15,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",11,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",13,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",17,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",18,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",12,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",6,NA,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",80,5.4,""
2018,"Cape Egmont",2560,"Tautogolabrus adspersus","",50,1.2,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",18,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","",5,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",21,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",10,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",11,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",18,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",8,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",21,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",7,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",7,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","M",6,NA,""
2018,"Cape Egmont",2554,"Dyspanopeus sayi","F",6,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",18,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",17,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",18,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",19,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",18,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",18,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",15,NA,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",70,4.3,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",80,5.6,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",110,16.7,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",80,7,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",100,12.2,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",80,4.7,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",50,1,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",40,0.6,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",50,1.3,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",90,7.1,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",80,7.4,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",80,4.2,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",80,4.5,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",70,2.6,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",50,1.4,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",60,2.6,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",110,19,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",90,10.1,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",100,12.7,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",70,4.3,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",140,34.8,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",80,6,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",40,0.3,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",40,0.6,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",90,10.1,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",70,3.5,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",70,4,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",70,4.4,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",50,1.1,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",60,2.9,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",60,2.6,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",60,2.7,""
2018,"Cape Egmont",2555,"Tautogolabrus adspersus","",70,3.6,""
2018,"Cape Egmont",2555,"Pholis gunnellus","",120,6,""
2018,"Cape Egmont",2555,"Pholis gunnellus","",120,4.1,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",21,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",21,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",21,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",17,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",16,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",15,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",15,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",15,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",13,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",15,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",13,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",13,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",11,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",6,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",7,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",8,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",7,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",8,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",8,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",6,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2555,"Dyspanopeus sayi","",5,NA,""
2018,"Skinner's Pond",2314,"Tautogolabrus adspersus","",80,5.4,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",80,5.5,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",70,3.8,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",50,1.1,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",80,5.5,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",70,3.1,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",50,1,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",80,6.4,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",40,0.4,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",70,3,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",60,3,""
2018,"Cape Egmont",2335,"Tautogolabrus adspersus","",60,2.4,""
2018,"Cape Egmont",2335,"Pholis gunnellus","",110,5,""
2018,"Cape Egmont",2335,"Pholis gunnellus","",120,5.4,""
2018,"Cape Egmont",2335,"Pholis gunnellus","",130,7.6,""
2018,"Cape Egmont",2335,"Pholis gunnellus","",130,8,""
2018,"Cape Egmont",2335,"Myoxocephalus aenaeus","",110,11.8,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",22,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",21,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",21,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",16,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",17,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",19,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",17,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",18,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",16,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",7,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",11,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",15,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",14,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",13,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",13,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",13,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",12,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",12,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",14,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",12,NA,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",110,18.8,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",70,4,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",80,5.4,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",70,4.5,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",70,4.6,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",90,9.2,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",50,1.1,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",70,4.2,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",60,1.6,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",70,3.7,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",80,6.9,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",70,3,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",70,3.2,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",90,8.7,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",80,5.9,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",80,6.1,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",70,2.3,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",70,4.8,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",100,14.2,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",80,4.9,""
