Grid	Lat/Lon hddd°mm.mmm'
Datum	WGS 84

Header	Name	Description	Type	Position	Altitude	Depth	Proximity	Temperature	Display Mode	Color	Symbol	Facility	City	State	Country	Date Modified	Link	Categories
Waypoint	763	17-JUL-09 10:29	User Waypoint	N46 56.537 W64 11.154	7 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:57:57 AM 		
Waypoint	764	17-JUL-09 10:30	User Waypoint	N46 56.542 W64 11.143	7 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:57:38 AM 		
Waypoint	765	17-JUL-09 10:30	User Waypoint	N46 56.548 W64 11.133	7 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:57:31 AM 		
Waypoint	766	17-JUL-09 10:37	User Waypoint	N46 56.540 W64 11.198	6 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:57:09 AM 		
Waypoint	767	17-JUL-09 10:37	User Waypoint	N46 56.547 W64 11.186	6 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:57:03 AM 		
Waypoint	768	17-JUL-09 10:37	User Waypoint	N46 56.551 W64 11.179	7 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:56:56 AM 		
Waypoint	769	17-JUL-09 10:37	User Waypoint	N46 56.557 W64 11.172	7 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:56:50 AM 		
Waypoint	770	17-JUL-09 10:38	User Waypoint	N46 56.562 W64 11.163	7 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:56:43 AM 		
Waypoint	771	17-JUL-09 10:46	User Waypoint	N46 56.538 W64 11.216	7 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:56:34 AM 		
Waypoint	772	17-JUL-09 10:46	User Waypoint	N46 56.544 W64 11.208	7 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:56:26 AM 		
Waypoint	773	17-JUL-09 10:46	User Waypoint	N46 56.550 W64 11.200	7 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:56:16 AM 		
Waypoint	774	17-JUL-09 10:46	User Waypoint	N46 56.557 W64 11.190	6 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:56:05 AM 		
Waypoint	775	17-JUL-09 10:47	User Waypoint	N46 56.564 W64 11.180	7 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:55:57 AM 		
Waypoint	776	17-JUL-09 10:51	User Waypoint	N46 56.547 W64 11.217	10 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:55:45 AM 		
Waypoint	777	17-JUL-09 10:51	User Waypoint	N46 56.552 W64 11.208	9 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:55:35 AM 		
Waypoint	778	17-JUL-09 10:51	User Waypoint	N46 56.557 W64 11.202	9 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:55:25 AM 		
Waypoint	779	17-JUL-09 10:51	User Waypoint	N46 56.563 W64 11.195	9 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:55:13 AM 		
Waypoint	780	17-JUL-09 10:51	User Waypoint	N46 56.569 W64 11.188	8 m				Symbol & Name	Unknown	Flag		Skinners Pond			10/21/2009 9:54:48 AM 		

