Recorder,Serial numb,Site (text),Site Depth(m),Surface-Bottom,Log Depth(m),Latitude,Longitude,Year,Month,Day,Date,Time,Temperature
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,23,2014-08-23,4:00:00,17.19
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,23,2014-08-23,6:00:00,17.25
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,23,2014-08-23,8:00:00,17.16
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,23,2014-08-23,10:00:00,17.19
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,23,2014-08-23,12:00:00,17.24
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,23,2014-08-23,14:00:00,17.03
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,23,2014-08-23,16:00:00,17.11
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,23,2014-08-23,18:00:00,17.18
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,23,2014-08-23,20:00:00,17.3
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,23,2014-08-23,22:00:00,18.27
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,24,2014-08-24,0:00:00,18.83
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,24,2014-08-24,2:00:00,18.81
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,24,2014-08-24,4:00:00,18.24
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,24,2014-08-24,6:00:00,18.49
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,24,2014-08-24,8:00:00,18.36
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,24,2014-08-24,10:00:00,17.64
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,24,2014-08-24,12:00:00,17.75
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,24,2014-08-24,14:00:00,17.89
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,24,2014-08-24,16:00:00,17.64
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,24,2014-08-24,18:00:00,17.53
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,24,2014-08-24,20:00:00,17.52
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,24,2014-08-24,22:00:00,16.92
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,25,2014-08-25,0:00:00,17.32
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,25,2014-08-25,2:00:00,17.56
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,25,2014-08-25,4:00:00,18.05
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,25,2014-08-25,6:00:00,18.19
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,25,2014-08-25,8:00:00,18.23
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,25,2014-08-25,10:00:00,16.63
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,25,2014-08-25,12:00:00,16.43
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,25,2014-08-25,14:00:00,16.55
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,25,2014-08-25,16:00:00,16.8
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,25,2014-08-25,18:00:00,16.92
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,25,2014-08-25,20:00:00,16.89
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,25,2014-08-25,22:00:00,17.05
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,26,2014-08-26,0:00:00,16.75
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,26,2014-08-26,2:00:00,16.86
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,26,2014-08-26,4:00:00,17.23
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,26,2014-08-26,6:00:00,17.41
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,26,2014-08-26,8:00:00,17.61
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,26,2014-08-26,10:00:00,18.1
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,26,2014-08-26,12:00:00,17.35
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,26,2014-08-26,14:00:00,16.39
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,26,2014-08-26,16:00:00,16.87
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,26,2014-08-26,18:00:00,16.86
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,26,2014-08-26,20:00:00,17.03
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,26,2014-08-26,22:00:00,17.61
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,27,2014-08-27,0:00:00,16.85
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,27,2014-08-27,2:00:00,17.24
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,27,2014-08-27,4:00:00,18.75
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,27,2014-08-27,6:00:00,18.99
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,27,2014-08-27,8:00:00,18.84
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,27,2014-08-27,10:00:00,18.68
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,27,2014-08-27,12:00:00,18.52
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,27,2014-08-27,14:00:00,18.52
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,27,2014-08-27,16:00:00,18.58
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,27,2014-08-27,18:00:00,18.51
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,27,2014-08-27,20:00:00,18.38
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,27,2014-08-27,22:00:00,18
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,28,2014-08-28,0:00:00,18.62
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,28,2014-08-28,2:00:00,17.5
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,28,2014-08-28,4:00:00,17.54
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,28,2014-08-28,6:00:00,18.02
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,28,2014-08-28,8:00:00,18.18
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,28,2014-08-28,10:00:00,18.24
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,28,2014-08-28,12:00:00,18.4
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,28,2014-08-28,14:00:00,17.83
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,28,2014-08-28,16:00:00,17.83
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,28,2014-08-28,18:00:00,17.83
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,28,2014-08-28,20:00:00,17.77
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,28,2014-08-28,22:00:00,17.79
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,29,2014-08-29,0:00:00,18.05
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,29,2014-08-29,2:00:00,17.81
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,29,2014-08-29,4:00:00,17.88
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,29,2014-08-29,6:00:00,17.29
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,29,2014-08-29,8:00:00,17.63
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,29,2014-08-29,10:00:00,17.35
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,29,2014-08-29,12:00:00,17.35
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,29,2014-08-29,14:00:00,17.91
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,29,2014-08-29,16:00:00,17.66
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,29,2014-08-29,18:00:00,17.27
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,29,2014-08-29,20:00:00,16.88
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,29,2014-08-29,22:00:00,16.89
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,30,2014-08-30,0:00:00,16.93
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,30,2014-08-30,2:00:00,16.95
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,30,2014-08-30,4:00:00,16.98
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,30,2014-08-30,6:00:00,17.22
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,30,2014-08-30,8:00:00,17.39
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,30,2014-08-30,10:00:00,17.67
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,30,2014-08-30,12:00:00,17.83
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,30,2014-08-30,14:00:00,17.96
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,30,2014-08-30,16:00:00,18.17
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,30,2014-08-30,18:00:00,18.05
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,30,2014-08-30,20:00:00,17.96
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,30,2014-08-30,22:00:00,18.01
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,31,2014-08-31,0:00:00,17.85
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,31,2014-08-31,2:00:00,17.83
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,31,2014-08-31,4:00:00,17.73
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,31,2014-08-31,6:00:00,17.7
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,31,2014-08-31,8:00:00,17.66
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,31,2014-08-31,10:00:00,17.64
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,31,2014-08-31,12:00:00,17.67
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,31,2014-08-31,14:00:00,17.72
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,31,2014-08-31,16:00:00,17.75
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,31,2014-08-31,18:00:00,17.73
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,31,2014-08-31,20:00:00,17.74
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,8,31,2014-08-31,22:00:00,17.79
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,1,2014-09-01,0:00:00,17.72
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,1,2014-09-01,2:00:00,17.66
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,1,2014-09-01,4:00:00,17.62
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,1,2014-09-01,6:00:00,17.56
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,1,2014-09-01,8:00:00,17.57
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,1,2014-09-01,10:00:00,17.7
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,1,2014-09-01,12:00:00,17.62
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,1,2014-09-01,14:00:00,17.75
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,1,2014-09-01,16:00:00,17.82
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,1,2014-09-01,18:00:00,17.4
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,1,2014-09-01,20:00:00,17.69
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,1,2014-09-01,22:00:00,17.68
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,2,2014-09-02,0:00:00,17.61
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,2,2014-09-02,2:00:00,17.64
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,2,2014-09-02,4:00:00,17.7
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,2,2014-09-02,6:00:00,17.76
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,2,2014-09-02,8:00:00,17.74
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,2,2014-09-02,10:00:00,17.73
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,2,2014-09-02,12:00:00,17.74
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,2,2014-09-02,14:00:00,17.81
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,2,2014-09-02,16:00:00,18.02
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,2,2014-09-02,18:00:00,18.02
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,2,2014-09-02,20:00:00,18.05
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,2,2014-09-02,22:00:00,18.02
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,3,2014-09-03,0:00:00,18.02
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,3,2014-09-03,2:00:00,18.01
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,3,2014-09-03,4:00:00,18.05
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,3,2014-09-03,6:00:00,18.08
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,3,2014-09-03,8:00:00,18.17
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,3,2014-09-03,10:00:00,18.38
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,3,2014-09-03,12:00:00,18.45
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,3,2014-09-03,14:00:00,18.54
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,3,2014-09-03,16:00:00,18.52
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,3,2014-09-03,18:00:00,18.38
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,3,2014-09-03,20:00:00,18.01
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,3,2014-09-03,22:00:00,18.05
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,4,2014-09-04,0:00:00,17.92
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,4,2014-09-04,2:00:00,17.71
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,4,2014-09-04,4:00:00,17.4
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,4,2014-09-04,6:00:00,17.23
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,4,2014-09-04,8:00:00,17.23
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,4,2014-09-04,10:00:00,17.23
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,4,2014-09-04,12:00:00,17.19
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,4,2014-09-04,14:00:00,17.21
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,4,2014-09-04,16:00:00,17.37
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,4,2014-09-04,18:00:00,17.27
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,4,2014-09-04,20:00:00,17.21
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,4,2014-09-04,22:00:00,17.37
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,5,2014-09-05,0:00:00,18.16
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,5,2014-09-05,2:00:00,18.43
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,5,2014-09-05,4:00:00,18.09
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,5,2014-09-05,6:00:00,17.53
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,5,2014-09-05,8:00:00,17.24
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,5,2014-09-05,10:00:00,17.05
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,5,2014-09-05,12:00:00,16.91
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,5,2014-09-05,14:00:00,16.89
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,5,2014-09-05,16:00:00,16.93
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,5,2014-09-05,18:00:00,17.05
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,5,2014-09-05,20:00:00,16.61
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,5,2014-09-05,22:00:00,16.84
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,6,2014-09-06,0:00:00,17.06
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,6,2014-09-06,2:00:00,17.02
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,6,2014-09-06,4:00:00,16.96
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,6,2014-09-06,6:00:00,17.08
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,6,2014-09-06,8:00:00,17.18
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,6,2014-09-06,10:00:00,17.42
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,6,2014-09-06,12:00:00,18.31
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,6,2014-09-06,14:00:00,18.64
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,6,2014-09-06,16:00:00,18.69
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,6,2014-09-06,18:00:00,18.75
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,6,2014-09-06,20:00:00,18.85
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,6,2014-09-06,22:00:00,16.84
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,7,2014-09-07,0:00:00,16.92
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,7,2014-09-07,2:00:00,17.32
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,7,2014-09-07,4:00:00,17.17
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,7,2014-09-07,6:00:00,17.28
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,7,2014-09-07,8:00:00,16.6
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,7,2014-09-07,10:00:00,16.57
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,7,2014-09-07,12:00:00,16.54
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,7,2014-09-07,14:00:00,17.01
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,7,2014-09-07,16:00:00,17.33
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,7,2014-09-07,18:00:00,17.9
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,7,2014-09-07,20:00:00,18.09
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,7,2014-09-07,22:00:00,17.16
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,8,2014-09-08,0:00:00,16.62
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,8,2014-09-08,2:00:00,17.3
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,8,2014-09-08,4:00:00,17.8
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,8,2014-09-08,6:00:00,17.52
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,8,2014-09-08,8:00:00,17.46
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,8,2014-09-08,10:00:00,17.49
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,8,2014-09-08,12:00:00,17.36
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,8,2014-09-08,14:00:00,17.56
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,8,2014-09-08,16:00:00,17.47
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,8,2014-09-08,18:00:00,17.59
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,8,2014-09-08,20:00:00,17.57
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,8,2014-09-08,22:00:00,17.62
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,9,2014-09-09,0:00:00,16.76
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,9,2014-09-09,2:00:00,16.78
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,9,2014-09-09,4:00:00,17.19
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,9,2014-09-09,6:00:00,17.52
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,9,2014-09-09,8:00:00,17.48
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,9,2014-09-09,10:00:00,17.66
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,9,2014-09-09,12:00:00,17.38
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,9,2014-09-09,14:00:00,17.39
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,9,2014-09-09,16:00:00,17.51
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,9,2014-09-09,18:00:00,17.73
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,9,2014-09-09,20:00:00,17.67
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,9,2014-09-09,22:00:00,17.87
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,10,2014-09-10,0:00:00,17.47
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,10,2014-09-10,2:00:00,17.41
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,10,2014-09-10,4:00:00,17.44
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,10,2014-09-10,6:00:00,17.79
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,10,2014-09-10,8:00:00,17.83
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,10,2014-09-10,10:00:00,17.79
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,10,2014-09-10,12:00:00,17.44
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,10,2014-09-10,14:00:00,17.35
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,10,2014-09-10,16:00:00,17.75
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,10,2014-09-10,18:00:00,17.91
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,10,2014-09-10,20:00:00,17.92
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,10,2014-09-10,22:00:00,17.97
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,11,2014-09-11,0:00:00,17.93
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,11,2014-09-11,2:00:00,17.3
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,11,2014-09-11,4:00:00,17.75
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,11,2014-09-11,6:00:00,17.99
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,11,2014-09-11,8:00:00,17.99
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,11,2014-09-11,10:00:00,17.96
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,11,2014-09-11,12:00:00,17.95
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,11,2014-09-11,14:00:00,17.38
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,11,2014-09-11,16:00:00,17.79
Minilog-II-T,350546,"Nine Mile Creek,PEI",8,B,8,,,2014,9,11,2014-09-11,18:00:00,18.24
