"FK_Project_Code","Site_Name","R_Year","Collector_id","FK_Site_ID","Coll_no","Ret_Comments","Cond_ret"
"coll2012","Arisaig",2012.00,2845,719,1012,,1
"coll2012","Arisaig",2012.00,2846,719,1013,,1
"coll2012","Arisaig",2012.00,2847,719,1014,,1
"coll2012","Arisaig",2012.00,2848,719,1015,,1
"coll2012","Arisaig",2012.00,2849,719,1016,,1
"coll2012","Arisaig",2012.00,2850,719,1017,,1
"coll2012","Arisaig",2012.00,2851,719,1018,,1
"coll2012","Arisaig",2012.00,2852,719,1019,,1
"coll2012","Arisaig",2012.00,2853,719,1020,,1
"coll2012","Arisaig",2012.00,2854,719,1301,,1
"coll2012","Arisaig",2012.00,2855,719,1302,,1
"coll2012","Arisaig",2012.00,2856,719,1303,,1
"coll2012","Arisaig",2012.00,2857,719,1304,,1
"coll2012","Arisaig",2012.00,2858,719,1305,,1
"coll2012","Arisaig",2012.00,2859,719,1306,,1
"coll2012","Arisaig",2012.00,2860,719,1307,,1
"coll2012","Arisaig",2012.00,2861,719,1308,,1
"coll2012","Arisaig",2012.00,2862,719,1309,,1
"coll2012","Arisaig",2012.00,2863,719,1310,,1
"coll2013","Arisaig",2013.00,2866,720,0,,1
"coll2013","Fortune",2013.00,2872,723,1006,,1
"coll2013","Fortune",2013.00,2873,723,1007,,1
"coll2013","Fortune",2013.00,2874,723,1008,,1
"coll2013","Fortune",2013.00,2875,723,1009,,1
"coll2013","Fortune",2013.00,2876,723,1010,,1
"coll2013","Fortune",2013.00,2877,723,1012,,1
"coll2013","Fortune",2013.00,2878,723,1013,,1
"coll2013","Fortune",2013.00,2879,723,1014,,1
"coll2013","Fortune",2013.00,2880,723,1015,,1
"coll2013","Fortune",2013.00,2881,723,1016,"considered as being upside down.",5
"coll2013","Fortune",2013.00,2882,723,1017,,1
"coll2013","Fortune",2013.00,2883,723,1018,"not much gravel",1
"coll2013","Fortune",2013.00,2884,723,1019,,1
"coll2013","Fortune",2013.00,2885,723,1020,,1
"coll2013","Fortune",2013.00,2886,723,1021,,1
"coll2013","Fortune",2013.00,2887,723,1022,,1
"coll2013","Fortune",2013.00,2888,723,1023,,1
"coll2013","Fortune",2013.00,2889,723,1024,,1
"coll2013","Fortune",2013.00,2890,723,1025,,1
"coll2013","Fortune",2013.00,2891,723,1026,,1
"coll2013","Fortune",2013.00,2892,723,1027,,1
"coll2013","Fortune",2013.00,2893,723,1028,,1
"coll2013","Fortune",2013.00,2894,723,1029,,1
"coll2013","Fortune",2013.00,2895,723,1030,,1
"coll2013","Fortune",2013.00,2896,723,1031,,1
"coll2013","Fortune",2013.00,2897,723,1032,,1
"coll2013","Fortune",2013.00,2898,723,1033,,1
"coll2013","Fortune",2013.00,2899,723,1034,,1
"coll2013","Fortune",2013.00,2900,723,1035,,1
"coll2013","Murray Harbour",2013.00,2901,724,1036,,4
"coll2013","Murray Harbour",2013.00,2902,724,1037,,4
"coll2013","Murray Harbour",2013.00,2903,724,1038,,4
"coll2013","Murray Harbour",2013.00,2904,724,1039,,4
"coll2013","Murray Harbour",2013.00,2905,724,1040,,4
"coll2013","Murray Harbour",2013.00,2906,724,1041,,4
"coll2013","Murray Harbour",2013.00,2907,724,1042,,4
"coll2013","Murray Harbour",2013.00,2908,724,1043,,4
"coll2013","Murray Harbour",2013.00,2909,724,1044,,4
"coll2013","Murray Harbour",2013.00,2910,724,1045,,4
"coll2013","Murray Harbour",2013.00,2911,724,1046,,4
"coll2013","Murray Harbour",2013.00,2912,724,1047,,4
"coll2013","Murray Harbour",2013.00,2913,724,1048,,4
"coll2013","Murray Harbour",2013.00,2914,724,1049,,4
"coll2013","Murray Harbour",2013.00,2915,724,1050,,4
"coll2013","Murray Harbour",2013.00,2916,724,1051,,4
"coll2013","Murray Harbour",2013.00,2917,724,1052,,4
"coll2013","Murray Harbour",2013.00,2918,724,1053,,4
"coll2013","Murray Harbour",2013.00,2919,724,1054,,4
"coll2013","Murray Harbour",2013.00,2920,724,1055,,4
"coll2013","Murray Harbour",2013.00,2921,724,1057,,4
"coll2013","Murray Harbour",2013.00,2922,724,1058,,4
"coll2013","Murray Harbour",2013.00,2924,724,1059,,4
"coll2013","Murray Harbour",2013.00,2925,724,1060,,4
"coll2013","Murray Harbour",2013.00,2926,724,1062,,4
"coll2013","Murray Harbour",2013.00,2927,724,1063,,4
"coll2013","Murray Harbour",2013.00,2928,724,1064,,4
"coll2013","Murray Harbour",2013.00,2929,724,1065,,4
"coll2013","Skinner's Pond",2013.00,2930,726,960,,1
"coll2013","Skinner's Pond",2013.00,2931,726,961,"small gravel",1
"coll2013","Skinner's Pond",2013.00,2932,726,963,,1
"coll2013","Skinner's Pond",2013.00,2933,726,964,,1
"coll2013","Skinner's Pond",2013.00,2934,726,965,,1
"coll2013","Skinner's Pond",2013.00,2935,726,966,,1
"coll2013","Skinner's Pond",2013.00,2936,726,967,,1
"coll2013","Skinner's Pond",2013.00,2937,726,968,,1
"coll2013","Skinner's Pond",2013.00,2938,726,969,,1
"coll2013","Skinner's Pond",2013.00,2939,726,970,,1
"coll2013","Skinner's Pond",2013.00,2940,726,971,,1
"coll2013","Skinner's Pond",2013.00,2941,726,972,,1
"coll2013","Skinner's Pond",2013.00,2942,726,973,,1
"coll2013","Skinner's Pond",2013.00,2943,726,974,,1
"coll2013","Skinner's Pond",2013.00,2944,726,975,,1
"coll2013","Skinner's Pond",2013.00,2945,726,976,,1
"coll2013","Skinner's Pond",2013.00,2946,726,977,,1
"coll2013","Skinner's Pond",2013.00,2947,726,979,,1
"coll2013","Skinner's Pond",2013.00,2948,726,980,,1
"coll2013","Skinner's Pond",2013.00,2949,726,981,,1
"coll2013","Skinner's Pond",2013.00,2950,726,982,,1
"coll2013","Skinner's Pond",2013.00,2951,726,983,,1
"coll2013","Skinner's Pond",2013.00,2952,726,984,,1
"coll2013","Skinner's Pond",2013.00,2953,726,985,,1
"coll2013","Skinner's Pond",2013.00,2954,726,986,,1
"coll2013","Skinner's Pond",2013.00,2955,726,987,,1
"coll2013","Skinner's Pond",2013.00,2956,726,989,,1
"coll2013","Nine Mile Creek",2013.00,2957,721,931,,1
"coll2013","Nine Mile Creek",2013.00,2958,721,930,,1
"coll2013","Nine Mile Creek",2013.00,2959,721,933,,1
"coll2013","Nine Mile Creek",2013.00,2960,721,935,,1
"coll2013","Nine Mile Creek",2013.00,2961,721,936,,1
"coll2013","Nine Mile Creek",2013.00,2962,721,937,,1
"coll2013","Nine Mile Creek",2013.00,2963,721,938,,1
"coll2013","Nine Mile Creek",2013.00,2964,721,939,,1
"coll2013","Nine Mile Creek",2013.00,2965,721,940,,1
"coll2013","Nine Mile Creek",2013.00,2966,721,941,,1
"coll2013","Nine Mile Creek",2013.00,2967,721,942,,1
"coll2013","Nine Mile Creek",2013.00,2968,721,943,,1
"coll2013","Nine Mile Creek",2013.00,2969,721,944,,1
"coll2013","Nine Mile Creek",2013.00,2970,721,945,,1
"coll2013","Nine Mile Creek",2013.00,2971,721,947,,1
"coll2013","Nine Mile Creek",2013.00,2972,721,948,,1
"coll2013","Nine Mile Creek",2013.00,2973,721,949,,1
"coll2013","Nine Mile Creek",2013.00,2974,721,950,,1
"coll2013","Nine Mile Creek",2013.00,2975,721,951,,1
"coll2013","Nine Mile Creek",2013.00,2976,721,953,,1
"coll2013","Nine Mile Creek",2013.00,2977,721,954,,1
"coll2013","Nine Mile Creek",2013.00,2978,721,955,,1
"coll2013","Nine Mile Creek",2013.00,2979,721,956,,1
"coll2013","Nine Mile Creek",2013.00,2980,721,957,,1
"coll2013","Nine Mile Creek",2013.00,2981,721,958,,1
"coll2013","Nine Mile Creek",2013.00,2982,721,959,,1
"coll2013","Alberton",2013.00,2983,725,991,,1
"coll2013","Alberton",2013.00,2984,725,992,,1
"coll2013","Alberton",2013.00,2985,725,993,"no gravel",1
"coll2013","Alberton",2013.00,2986,725,994,"no gravel",1
"coll2013","Alberton",2013.00,2987,725,995,,1
"coll2013","Alberton",2013.00,2988,725,996,,1
"coll2013","Alberton",2013.00,2989,725,997,,1
"coll2013","Alberton",2013.00,2990,725,998,,1
"coll2013","Alberton",2013.00,2991,725,1000,,1
"coll2013","Alberton",2013.00,2992,725,1066,"full of sand",3
"coll2013","Alberton",2013.00,2993,725,1067,"full of sand",3
"coll2013","Alberton",2013.00,2994,725,1068,"packed with sand",3
"coll2013","Alberton",2013.00,2995,725,1069,,1
"coll2013","Alberton",2013.00,2996,725,1070,"3/4 full of sand",3
"coll2013","Alberton",2013.00,2997,725,1071,,1
"coll2013","Alberton",2013.00,2998,725,1072,,1
"coll2013","Alberton",2013.00,2999,725,1073,,1
"coll2013","Alberton",2013.00,3000,725,1074,,1
"coll2013","Alberton",2013.00,3001,725,1075,,1
"coll2013","Alberton",2013.00,3002,725,1076,,1
"coll2013","Alberton",2013.00,3003,725,1077,,1
"coll2013","Alberton",2013.00,3004,725,1078,,1
"coll2013","Alberton",2013.00,3005,725,1079,,1
"coll2013","Alberton",2013.00,3006,725,1080,,1
"coll2013","Alberton",2013.00,3007,725,1081,"full of sand",3
"coll2013","Alberton",2013.00,3008,725,1082,,1
"coll2013","Alberton",2013.00,3009,725,1083,,1
"coll2013","Alberton",2013.00,3010,725,1084,,1
"coll2013","Alberton",2013.00,3011,725,1085,,1
"coll2013","Covehead",2013.00,3012,722,901,"no gravel / possibly upside down",1
"coll2013","Covehead",2013.00,3013,722,902,,1
"coll2013","Covehead",2013.00,3014,722,903,,1
"coll2013","Covehead",2013.00,3015,722,904,,1
"coll2013","Covehead",2013.00,3016,722,905,,1
"coll2013","Covehead",2013.00,3017,722,906,,1
"coll2013","Covehead",2013.00,3018,722,907,,1
"coll2013","Covehead",2013.00,3019,722,908,"5% gravel / possibly upside down",1
"coll2013","Covehead",2013.00,3020,722,909,,1
"coll2013","Covehead",2013.00,3021,722,910,,1
"coll2013","Covehead",2013.00,3022,722,911,,1
"coll2013","Covehead",2013.00,3023,722,912,,1
"coll2013","Covehead",2013.00,3024,722,913,,1
"coll2013","Covehead",2013.00,3025,722,914,,1
"coll2013","Covehead",2013.00,3026,722,915,"5% gravel / upside down",5
"coll2013","Covehead",2013.00,3027,722,916,,1
"coll2013","Covehead",2013.00,3028,722,917,,1
"coll2013","Covehead",2013.00,3029,722,918,,1
"coll2013","Covehead",2013.00,3030,722,919,,1
"coll2013","Covehead",2013.00,3031,722,920,,1
"coll2013","Covehead",2013.00,3032,722,921,,1
"coll2013","Covehead",2013.00,3033,722,922,"no gravel / upside down",5
"coll2013","Covehead",2013.00,3034,722,923,,1
"coll2013","Covehead",2013.00,3035,722,924,,1
"coll2013","Covehead",2013.00,3036,722,925,,1
"coll2013","Covehead",2013.00,3037,722,926,,1
"coll2013","Covehead",2013.00,3038,722,927,,1
"coll2013","Covehead",2013.00,3039,722,928,,1
"coll2013","Covehead",2013.00,3040,722,929,"25% gravel",1
"coll2013","Arisaig",2013.00,3041,720,1,,1
"coll2013","Arisaig",2013.00,3042,720,1100,,1
"coll2013","Arisaig",2013.00,3043,720,1101,,1
"coll2013","Arisaig",2013.00,3044,720,1102,,1
"coll2013","Arisaig",2013.00,3045,720,1103,,1
"coll2013","Arisaig",2013.00,3046,720,1104,,1
"coll2013","Arisaig",2013.00,3047,720,1105,,1
"coll2013","Arisaig",2013.00,3048,720,1106,,1
"coll2013","Arisaig",2013.00,3049,720,1107,,1
"coll2013","Arisaig",2013.00,3050,720,1108,,1
"coll2013","Arisaig",2013.00,3051,720,1109,,1
"coll2013","Arisaig",2013.00,3052,720,1110,,1
"coll2013","Arisaig",2013.00,3053,720,1111,,1
"coll2013","Arisaig",2013.00,3054,720,1112,,1
"coll2013","Arisaig",2013.00,3055,720,1113,,1
"coll2013","Arisaig",2013.00,3056,720,1114,,1
"coll2013","Arisaig",2013.00,3057,720,1115,,1
"coll2013","Arisaig",2013.00,3058,720,1086,,1
"coll2013","Arisaig",2013.00,3059,720,1087,,1
"coll2013","Arisaig",2013.00,3060,720,1088,,1
"coll2013","Arisaig",2013.00,3061,720,1089,,1
"coll2013","Arisaig",2013.00,3062,720,1090,,1
"coll2013","Arisaig",2013.00,3063,720,1091,,1
"coll2013","Arisaig",2013.00,3064,720,1092,,1
"coll2013","Arisaig",2013.00,3065,720,1093,,1
"coll2013","Arisaig",2013.00,3066,720,1094,,1
"coll2013","Arisaig",2013.00,3067,720,1095,,1
"coll2013","Arisaig",2013.00,3068,720,1096,,1
"coll2013","Arisaig",2013.00,3069,720,1097,,1
"coll2013","Arisaig",2013.00,3070,720,1098,,1
"coll2013","Arisaig",2013.00,3071,720,1099,,1
"coll2011","Arisaig",2011.00,3072,173,2026,"empty",1
"coll2011","Arisaig",2011.00,3073,173,2062,"empty",1
"coll2011","Arisaig",2011.00,3074,173,2036,"empty",1
"coll2011","Arisaig",2011.00,3075,173,2037,"empty",1
"coll2011","Arisaig",2011.00,3076,173,2049,"empty",1
"coll2011","Arisaig",2011.00,3077,173,2048,"empty",1
"coll2011","Arisaig",2011.00,3078,173,2054,"empty",1
"coll2011","Murray Harbour",2011.00,3079,176,1776,"empty",1
"coll2011","Murray Harbour",2011.00,3080,176,1766,,1
"coll2013","Nine Mile Creek",2013.00,3081,721,952,"empty of species",1
"coll2013","Nine Mile Creek",2013.00,3082,721,946,"empty of species",1
"coll2013","Nine Mile Creek",2013.00,3083,721,934,"empty of species",1
"coll2013","Nine Mile Creek",2013.00,3084,721,932,"empty of species",1
"coll2014","Nine Mile Creek",2014.00,3100,733,921,,1
"coll2014","Nine Mile Creek",2014.00,3101,733,922,,1
"coll2014","Nine Mile Creek",2014.00,3102,733,923,,1
"coll2014","Nine Mile Creek",2014.00,3103,733,924,,1
"coll2014","Nine Mile Creek",2014.00,3104,733,925,,1
"coll2014","Nine Mile Creek",2014.00,3105,733,931,,1
"coll2014","Nine Mile Creek",2014.00,3106,733,932,,1
"coll2014","Nine Mile Creek",2014.00,3107,733,933,,1
"coll2014","Nine Mile Creek",2014.00,3108,733,934,,1
"coll2014","Nine Mile Creek",2014.00,3109,733,936,,1
"coll2014","Nine Mile Creek",2014.00,3110,733,937,,1
"coll2014","Nine Mile Creek",2014.00,3111,733,938,,1
"coll2014","Nine Mile Creek",2014.00,3112,733,939,,1
"coll2014","Nine Mile Creek",2014.00,3113,733,940,,1
"coll2014","Nine Mile Creek",2014.00,3114,733,941,,1
"coll2014","Nine Mile Creek",2014.00,3115,733,942,,1
"coll2014","Nine Mile Creek",2014.00,3116,733,943,,1
"coll2014","Nine Mile Creek",2014.00,3117,733,944,,1
"coll2014","Nine Mile Creek",2014.00,3118,733,945,,1
"coll2014","Nine Mile Creek",2014.00,3119,733,946,,1
"coll2014","Nine Mile Creek",2014.00,3120,733,947,,1
"coll2014","Nine Mile Creek",2014.00,3121,733,948,,1
"coll2014","Nine Mile Creek",2014.00,3122,733,949,,1
"coll2014","Nine Mile Creek",2014.00,3123,733,950,,1
"coll2014","Nine Mile Creek",2014.00,3124,733,951,,1
"coll2014","Nine Mile Creek",2014.00,3125,733,952,,1
"coll2014","Nine Mile Creek",2014.00,3126,733,953,,1
"coll2014","Nine Mile Creek",2014.00,3127,733,954,,1
"coll2014","Nine Mile Creek",2014.00,3128,733,955,,1
"coll2014","Nine Mile Creek",2014.00,3129,733,965,,1
"coll2014","Fortune",2014.00,3138,751,1028,,1
"coll2014","Covehead",2014.00,3139,752,1080,,1
"coll2014","Covehead",2014.00,3140,752,1070,,1
"coll2014","Covehead",2014.00,3141,752,1079,,1
"coll2014","Covehead",2014.00,3142,752,1069,"upside down",4
"coll2014","Covehead",2014.00,3143,752,1076,,1
"coll2014","Covehead",2014.00,3144,752,1075,,1
"coll2014","Covehead",2014.00,3145,752,1074,,1
"coll2014","Covehead",2014.00,3146,752,1073,,1
"coll2014","Covehead",2014.00,3147,752,1078,,1
"coll2014","Covehead",2014.00,3148,752,1068,,1
"coll2014","Covehead",2014.00,3149,752,1077,,1
"coll2014","Covehead",2014.00,3150,752,1067,,1
"coll2014","Covehead",2014.00,3151,752,992,,1
"coll2014","Covehead",2014.00,3152,752,996,"upside down",4
"coll2014","Covehead",2014.00,3153,752,997,"upside down",4
"coll2014","Covehead",2014.00,3154,752,993,,1
"coll2014","Covehead",2014.00,3155,752,1072,,1
"coll2014","Covehead",2014.00,3156,752,1071,,1
"coll2014","Covehead",2014.00,3157,752,986,"upside down",4
"coll2014","Covehead",2014.00,3158,752,991,,1
"coll2014","Covehead",2014.00,3159,752,994,,1
"coll2014","Covehead",2014.00,3160,752,995,,1
"coll2014","Covehead",2014.00,3161,752,999,,1
"coll2014","Covehead",2014.00,3162,752,1000,,1
"coll2014","Covehead",2014.00,3163,752,990,,1
"coll2014","Covehead",2014.00,3164,752,989,"upside down",4
"coll2014","Covehead",2014.00,3165,752,988,,1
"coll2014","Covehead",2014.00,3166,752,987,,1
"coll2014","Fortune",2014.00,3167,751,1003,,1
"coll2014","Fortune",2014.00,3168,751,1002,,1
"coll2014","Fortune",2014.00,3169,751,1001,,1
"coll2014","Fortune",2014.00,3170,751,1026,,1
"coll2014","Fortune",2014.00,3171,751,1000,,1
"coll2014","Fortune",2014.00,3172,751,1015,,1
"coll2014","Fortune",2014.00,3173,751,1009,,1
"coll2014","Fortune",2014.00,3174,751,1020,,1
"coll2014","Fortune",2014.00,3175,751,1005,,1
"coll2014","Fortune",2014.00,3176,751,1008,,1
"coll2014","Fortune",2014.00,3177,751,1011,,1
"coll2014","Fortune",2014.00,3178,751,1018,,1
"coll2014","Fortune",2014.00,3179,751,1024,,1
"coll2014","Fortune",2014.00,3180,751,1019,,1
"coll2014","Fortune",2014.00,3181,751,1017,,1
"coll2014","Fortune",2014.00,3182,751,1025,,1
"coll2014","Fortune",2014.00,3183,751,1007,,1
"coll2014","Fortune",2014.00,3184,751,1006,,1
"coll2014","Fortune",2014.00,3185,751,1013,,1
"coll2014","Fortune",2014.00,3186,751,1010,,1
"coll2014","Fortune",2014.00,3187,751,1014,,1
"coll2014","Fortune",2014.00,3188,751,1012,,1
"coll2014","Fortune",2014.00,3189,751,1004,,1
"coll2014","Fortune",2014.00,3190,751,1016,,1
"coll2014","Fortune",2014.00,3191,751,1027,,1
"coll2014","Fortune",2014.00,3192,751,1021,,1
"coll2014","Fortune",2014.00,3193,751,1023,,1
"coll2014","Fortune",2014.00,3194,751,1022,,1
"coll2014","Alberton",2014.00,3195,753,1051,"full of sediment",3
"coll2014","Alberton",2014.00,3196,753,1060,"full of sediment",3
"coll2014","Alberton",2014.00,3197,753,1063,,1
"coll2014","Alberton",2014.00,3198,753,1058,"full of sediment",3
"coll2014","Alberton",2014.00,3199,753,1062,,1
"coll2014","Alberton",2014.00,3200,753,1055,,3
"coll2014","Alberton",2014.00,3201,753,1054,,1
"coll2014","Alberton",2014.00,3202,753,1059,,1
"coll2014","Alberton",2014.00,3203,753,1064,,1
"coll2014","Alberton",2014.00,3204,753,1047,"full of sediment",3
"coll2014","Alberton",2014.00,3205,753,1052,"3/4 full of sediment",3
"coll2014","Alberton",2014.00,3206,753,1038,"full of sediment / temperature probe (8m)",3
"coll2014","Alberton",2014.00,3207,753,1065,,1
"coll2014","Alberton",2014.00,3208,753,1048,"full of sediment",3
"coll2014","Alberton",2014.00,3209,753,1050,,1
"coll2014","Alberton",2014.00,3210,753,1049,"full of sediment",3
"coll2014","Alberton",2014.00,3211,753,1040,"3/4 full of sediment",3
"coll2014","Alberton",2014.00,3212,753,1036,"full of sediment",3
"coll2014","Alberton",2014.00,3213,753,1057,,1
"coll2014","Alberton",2014.00,3214,753,1061,,1
"coll2014","Alberton",2014.00,3215,753,1053,,1
"coll2014","Alberton",2014.00,3216,753,1056,"full of sediment",3
"coll2014","Alberton",2014.00,3217,753,1043,,2
"coll2014","Alberton",2014.00,3218,753,1046,"full of sediment",3
"coll2014","Alberton",2014.00,3219,753,1042,,2
"coll2014","Alberton",2014.00,3220,753,1037,,2
"coll2014","Alberton",2014.00,3221,753,1045,,1
"coll2014","Alberton",2014.00,3227,753,1039,"full of sediment",3
"coll2014","Alberton",2014.00,3228,753,1044,,2
"coll2014","Cape Egmont",2014.00,3229,754,951,,1
"coll2014","Cape Egmont",2014.00,3230,754,949,,1
"coll2014","Cape Egmont",2014.00,3231,754,950,,1
"coll2014","Cape Egmont",2014.00,3232,754,946,,1
"coll2014","Cape Egmont",2014.00,3233,754,974,,1
"coll2014","Cape Egmont",2014.00,3234,754,973,,1
"coll2014","Cape Egmont",2014.00,3235,754,948,,1
"coll2014","Cape Egmont",2014.00,3236,754,947,,1
"coll2014","Cape Egmont",2014.00,3237,754,965,,1
"coll2014","Cape Egmont",2014.00,3238,754,953,,1
"coll2014","Cape Egmont",2014.00,3239,754,959,,1
"coll2014","Cape Egmont",2014.00,3240,754,957,,1
"coll2014","Cape Egmont",2014.00,3241,754,964,,1
"coll2014","Cape Egmont",2014.00,3242,754,952,,1
"coll2014","Cape Egmont",2014.00,3243,754,958,,1
"coll2014","Cape Egmont",2014.00,3244,754,956,,1
"coll2014","Cape Egmont",2014.00,3245,754,955,,1
"coll2014","Cape Egmont",2014.00,3246,754,945,,1
"coll2014","Cape Egmont",2014.00,3247,754,963,,1
"coll2014","Cape Egmont",2014.00,3248,754,961,,1
"coll2014","Cape Egmont",2014.00,3249,754,954,,1
"coll2014","Cape Egmont",2014.00,3250,754,972,,1
"coll2014","Cape Egmont",2014.00,3251,754,962,,1
"coll2014","Cape Egmont",2014.00,3252,754,960,,1
"coll2014","Cape Egmont",2014.00,3253,754,971,,1
"coll2014","Cape Egmont",2014.00,3254,754,969,,1
"coll2014","Cape Egmont",2014.00,3255,754,967,,1
"coll2014","Cape Egmont",2014.00,3256,754,970,,1
"coll2014","Cape Egmont",2014.00,3257,754,968,,1
"coll2014","Cape Egmont",2014.00,3258,754,966,,1
"coll2014","Skinner's Pond",2014.00,3259,755,942,,1
"coll2014","Skinner's Pond",2014.00,3260,755,943,,1
"coll2014","Skinner's Pond",2014.00,3261,755,944,,1
"coll2014","Skinner's Pond",2014.00,3262,755,941,,1
"coll2014","Skinner's Pond",2014.00,3263,755,903,,1
"coll2014","Skinner's Pond",2014.00,3264,755,904,,1
"coll2014","Skinner's Pond",2014.00,3265,755,905,,1
"coll2014","Skinner's Pond",2014.00,3266,755,940,,1
"coll2014","Skinner's Pond",2014.00,3267,755,909,,1
"coll2014","Skinner's Pond",2014.00,3268,755,910,,1
"coll2014","Skinner's Pond",2014.00,3269,755,901,,1
"coll2014","Skinner's Pond",2014.00,3270,755,902,,1
"coll2014","Skinner's Pond",2014.00,3271,755,915,,1
"coll2014","Skinner's Pond",2014.00,3272,755,906,,1
"coll2014","Skinner's Pond",2014.00,3273,755,907,,1
"coll2014","Skinner's Pond",2014.00,3274,755,908,,1
"coll2014","Skinner's Pond",2014.00,3275,755,911,,1
"coll2014","Skinner's Pond",2014.00,3276,755,917,,1
"coll2014","Skinner's Pond",2014.00,3277,755,918,,1
"coll2014","Skinner's Pond",2014.00,3278,755,919,,1
"coll2014","Skinner's Pond",2014.00,3279,755,920,,1
"coll2014","Skinner's Pond",2014.00,3280,755,926,,1
"coll2014","Skinner's Pond",2014.00,3281,755,927,,1
"coll2014","Skinner's Pond",2014.00,3282,755,928,,1
"coll2014","Skinner's Pond",2014.00,3283,755,929,,1
"coll2014","Skinner's Pond",2014.00,3284,755,930,,1
"coll2014","Skinner's Pond",2014.00,3285,755,916,,1
"coll2014","Skinner's Pond",2014.00,3286,755,912,,1
"coll2014","Skinner's Pond",2014.00,3287,755,913,,1
"coll2014","Skinner's Pond",2014.00,3288,755,914,,1
"coll2014","Murray Harbour",2014.00,3289,756,969,"no gravel; upside down",4
"coll2014","Murray Harbour",2014.00,3290,756,968,,1
"coll2014","Murray Harbour",2014.00,3291,756,967,,1
"coll2014","Murray Harbour",2014.00,3292,756,966,,1
"coll2014","Murray Harbour",2014.00,3293,756,971,,1
"coll2014","Murray Harbour",2014.00,3294,756,972,,1
"coll2014","Murray Harbour",2014.00,3295,756,973,,1
"coll2014","Murray Harbour",2014.00,3296,756,974,,1
"coll2014","Murray Harbour",2014.00,3297,756,975,,1
"coll2014","Murray Harbour",2014.00,3298,756,970,,1
"coll2014","Murray Harbour",2014.00,3299,756,961,,1
"coll2014","Murray Harbour",2014.00,3300,756,962,,1
"coll2014","Murray Harbour",2014.00,3301,756,963,,1
"coll2014","Murray Harbour",2014.00,3302,756,964,,1
"coll2014","Murray Harbour",2014.00,3303,756,965,,1
"coll2014","Murray Harbour",2014.00,3304,756,959,,1
"coll2014","Murray Harbour",2014.00,3305,756,958,,1
"coll2014","Murray Harbour",2014.00,3306,756,957,,1
"coll2014","Murray Harbour",2014.00,3307,756,956,,1
"coll2014","Murray Harbour",2014.00,3308,756,976,,1
"coll2014","Murray Harbour",2014.00,3309,756,977,,1
"coll2014","Murray Harbour",2014.00,3310,756,978,,1
"coll2014","Murray Harbour",2014.00,3311,756,979,,1
"coll2014","Murray Harbour",2014.00,3312,756,960,,1
"coll2014","Murray Harbour",2014.00,3313,756,980,,1
"coll2014","Murray Harbour",2014.00,3314,756,985,,1
"coll2014","Murray Harbour",2014.00,3315,756,984,,2
"coll2014","Murray Harbour",2014.00,3316,756,983,,1
"coll2014","Murray Harbour",2014.00,3317,756,982,,1
"coll2014","Murray Harbour",2014.00,3318,756,981,,1
"coll2015","Fortune",2015.00,3319,757,621,,1
"coll2015","Fortune",2015.00,3320,757,625,,1
"coll2015","Fortune",2015.00,3321,757,632,,1
"coll2015","Fortune",2015.00,3322,757,633,,1
"coll2015","Fortune",2015.00,3323,757,634,,1
"coll2015","Fortune",2015.00,3324,757,635,,1
"coll2015","Fortune",2015.00,3325,757,630,,1
"coll2015","Fortune",2015.00,3326,757,636,,1
"coll2015","Fortune",2015.00,3327,757,639,,1
"coll2015","Fortune",2015.00,3328,757,643,,1
"coll2015","Fortune",2015.00,3329,757,627,,1
"coll2015","Fortune",2015.00,3330,757,644,,1
"coll2015","Fortune",2015.00,3331,757,645,,1
"coll2015","Fortune",2015.00,3332,757,646,,1
"coll2015","Fortune",2015.00,3333,757,647,,1
"coll2015","Fortune",2015.00,3334,757,628,,1
"coll2015","Fortune",2015.00,3335,757,648,,1
"coll2015","Fortune",2015.00,3336,757,649,,1
"coll2015","Fortune",2015.00,3337,757,650,,1
"coll2015","Fortune",2015.00,3338,757,629,,1
"coll2015","Fortune",2015.00,3344,757,641,,1
"coll2015","Fortune",2015.00,3345,757,642,,1
"coll2015","Fortune",2015.00,3346,757,624,,1
"coll2015","Fortune",2015.00,3347,757,631,,1
"coll2015","Fortune",2015.00,3348,757,623,,1
"coll2015","Fortune",2015.00,3349,757,622,,1
"coll2015","Fortune",2015.00,3350,757,640,,1
"coll2015","Fortune",2015.00,3351,757,637,,1
"coll2015","Fortune",2015.00,3352,757,638,,1
"coll2015","Fortune",2015.00,3353,757,626,,1
"coll2015","Covehead",2015.00,3354,758,788,,1
"coll2015","Covehead",2015.00,3355,758,794,"5% gravel",1
"coll2015","Covehead",2015.00,3356,758,790,,1
"coll2015","Covehead",2015.00,3357,758,781,,1
"coll2015","Covehead",2015.00,3358,758,783,,1
"coll2015","Covehead",2015.00,3359,758,784,,1
"coll2015","Covehead",2015.00,3360,758,785,,1
"coll2015","Covehead",2015.00,3361,758,776,,1
"coll2015","Covehead",2015.00,3362,758,777,"25% gravel",1
"coll2015","Covehead",2015.00,3363,758,778,,1
"coll2015","Covehead",2015.00,3364,758,779,"no gravel",1
"coll2015","Covehead",2015.00,3365,758,780,,1
"coll2015","Covehead",2015.00,3366,758,793,"3% gravel",1
"coll2015","Covehead",2015.00,3367,758,789,,1
"coll2015","Covehead",2015.00,3368,758,786,,1
