Study area,Site,Date deployed,Date retrieved,Collector Number,Collector Size (m2),Condition on retrieval,Species,"Size CL, CW or TL",Sex,Claws,Notes
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6674,0.56,OK,Homarus americanus,12.1,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6674,0.56,OK,Homarus americanus,20.6,M,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6674,0.56,OK,Homarus americanus,35.3,M,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6674,0.56,OK,Homarus americanus,44.4,M,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6675,0.56,OK,Homarus americanus,9,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6676,0.56,OK,Homarus americanus,19.9,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6676,0.56,OK,Homarus americanus,41.8,M,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6677,0.56,OK,Homarus americanus,11.5,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6678,0.56,OK,Homarus americanus,18.8,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6678,0.56,OK,Homarus americanus,28.6,F,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6678,0.56,OK,Homarus americanus,39.2,F,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6679,0.56,OK,Homarus americanus,8.4,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6679,0.56,OK,Homarus americanus,11.3,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6679,0.56,OK,Homarus americanus,25.5,M,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6680,0.56,OK,Homarus americanus,11.3,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6680,0.56,OK,Homarus americanus,17.9,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6680,0.56,OK,Homarus americanus,25.9,F,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6681,0.56,OK,Homarus americanus,8.3,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6681,0.56,OK,Homarus americanus,21.7,M,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6682,0.56,OK,Homarus americanus,21.8,M,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6682,0.56,OK,Homarus americanus,32.6,M,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6683,0.56,OK,,,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6684,0.56,Lost,,,,,not recovered
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6685,0.56,OK,Homarus americanus,10.3,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6685,0.56,OK,Homarus americanus,25.5,M,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6686,0.56,OK,Homarus americanus,10.4,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6687,0.56,OK,Homarus americanus,15,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6687,0.56,OK,Homarus americanus,27.2,F,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6688,0.56,OK,Homarus americanus,46.6,F,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6689,0.56,OK,Homarus americanus,8.4,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6689,0.56,OK,Homarus americanus,15,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6689,0.56,OK,Homarus americanus,20.4,M,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6689,0.56,OK,Homarus americanus,27.3,M,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6690,0.56,OK,Homarus americanus,31,M,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6691,0.56,OK,Homarus americanus,11.2,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6691,0.56,OK,Homarus americanus,28.7,F,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6692,0.56,OK,Homarus americanus,17.5,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6692,0.56,OK,Homarus americanus,21.6,M,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6692,0.56,OK,Homarus americanus,44.9,F,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6693,0.56,OK,Homarus americanus,20.4,M,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6694,0.56,OK,Homarus americanus,9.7,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6694,0.56,OK,Homarus americanus,22.9,F,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6695,0.56,OK,Homarus americanus,10.3,,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6695,0.56,OK,Homarus americanus,20.9,F,,
"Northeast PEI",Fortune,7/6/2020,9/21/2020,6695,0.56,OK,Homarus americanus,22.5,M,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6701,0.56,OK,Homarus americanus,10.7,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6701,0.56,OK,Homarus americanus,27.9,F,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6702,0.56,OK,Homarus americanus,9.3,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6702,0.56,OK,Homarus americanus,15.9,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6702,0.56,OK,Homarus americanus,25,F,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6703,0.56,OK,Homarus americanus,22.9,M,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6704,0.56,OK,Homarus americanus,10.7,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6704,0.56,OK,Homarus americanus,23.9,F,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6704,0.56,OK,Homarus americanus,31,F,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6705,0.56,OK,Homarus americanus,8.8,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6705,0.56,OK,Homarus americanus,20.1,F,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6705,0.56,OK,Homarus americanus,26.3,F,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6706,0.56,OK,Homarus americanus,19.8,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6706,0.56,OK,Homarus americanus,33.7,F,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6707,0.56,OK,Homarus americanus,9.8,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6708,0.56,OK,Homarus americanus,9.9,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6709,0.56,OK,Homarus americanus,28.5,F,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6710,0.56,OK,Homarus americanus,11.9,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6711,0.56,OK,Homarus americanus,27.3,F,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6712,0.56,OK,Homarus americanus,42.3,F,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6713,0.56,OK,Homarus americanus,17.8,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6713,0.56,OK,Homarus americanus,28.8,M,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6713,0.56,OK,Homarus americanus,29.5,M,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6714,0.56,OK,Homarus americanus,8.7,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6714,0.56,OK,Homarus americanus,30.4,M,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6715,0.56,OK,Homarus americanus,9,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6715,0.56,OK,Homarus americanus,27.9,M,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6716,0.56,OK,Homarus americanus,8.7,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6716,0.56,OK,Homarus americanus,16.1,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6717,0.56,OK,Homarus americanus,12.3,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6717,0.56,OK,Homarus americanus,28.6,F,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6717,0.56,OK,Homarus americanus,41.1,M,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6718,0.56,OK,Homarus americanus,10.6,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6718,0.56,OK,Homarus americanus,26.7,F,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6719,0.56,Lost,,,,,not recovered
Southeast PEI,Murray River,7/9/2020,9/22/2020,6720,0.56,OK,Homarus americanus,10.8,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6721,0.56,OK,Homarus americanus,25.3,F,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6721,0.56,OK,Homarus americanus,39.1,M,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6722,0.56,OK,Homarus americanus,11.3,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6722,0.56,OK,Homarus americanus,31,M,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6722,0.56,OK,Homarus americanus,43.4,F,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6723,0.56,OK,Homarus americanus,28.9,M,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6723,0.56,OK,Homarus americanus,39.3,M,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6724,0.56,OK,Homarus americanus,10.6,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6724,0.56,OK,Homarus americanus,26.6,F,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6724,0.56,OK,Homarus americanus,31.3,M,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6725,0.56,OK,Homarus americanus,27.2,M,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6726,0.56,OK,Homarus americanus,11.7,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6727,0.56,OK,Homarus americanus,6.2,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6727,0.56,OK,Homarus americanus,11.2,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6727,0.56,OK,Homarus americanus,36.6,F,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6728,0.56,OK,,,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6729,0.56,OK,Homarus americanus,8.9,,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6729,0.56,OK,Homarus americanus,20.3,M,,
Southeast PEI,Murray River,7/9/2020,9/22/2020,6730,0.56,OK,Homarus americanus,10.2,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6801,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6802,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6803,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6804,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6805,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6806,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6807,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6808,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6809,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6810,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6811,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6812,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6813,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6814,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6815,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6816,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6817,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6818,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6819,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6820,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6821,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6822,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6823,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6824,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6825,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6826,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6827,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6828,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6829,0.56,OK,,,,,
Central Northumberland,Nine Mile Creek,7/7/2020,10/5/2020,6830,0.56,OK,,,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6631,0.56,OK,Homarus americanus,7.7,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6631,0.56,OK,Homarus americanus,10.5,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6631,0.56,OK,Homarus americanus,13,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6631,0.56,OK,Homarus americanus,14.9,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6631,0.56,OK,Homarus americanus,15.6,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6631,0.56,OK,Homarus americanus,26.3,F,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6632,0.56,OK,Homarus americanus,8.8,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6632,0.56,OK,Homarus americanus,9.6,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6632,0.56,OK,Homarus americanus,12.3,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6632,0.56,OK,Homarus americanus,12.9,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6632,0.56,OK,Homarus americanus,17.3,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6632,0.56,OK,Homarus americanus,22.5,F,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6632,0.56,OK,Homarus americanus,24.6,F,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6633,0.56,OK,Homarus americanus,12.4,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6633,0.56,OK,Homarus americanus,17.5,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6633,0.56,OK,Homarus americanus,25.6,F,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6633,0.56,OK,Homarus americanus,27.8,F,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6633,0.56,OK,Homarus americanus,42.4,F,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6634,0.56,OK,Homarus americanus,7.8,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6634,0.56,OK,Homarus americanus,10.6,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6634,0.56,OK,Homarus americanus,12.3,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6634,0.56,OK,Homarus americanus,15.5,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6634,0.56,OK,Homarus americanus,15.8,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6634,0.56,OK,Homarus americanus,32.1,M,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6635,0.56,OK,Homarus americanus,12.6,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6635,0.56,OK,Homarus americanus,23.8,M,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6635,0.56,OK,Homarus americanus,30.8,M,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6635,0.56,OK,Homarus americanus,36.5,F,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6636,0.56,OK,,,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6637,0.56,OK,,,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6638,0.56,OK,,,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6639,0.56,OK,,,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6640,0.56,OK,,,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6641,0.56,OK,Homarus americanus,8.8,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6641,0.56,OK,Homarus americanus,10,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6641,0.56,OK,Homarus americanus,19.7,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6641,0.56,OK,Homarus americanus,24.7,M,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6641,0.56,OK,Homarus americanus,27.7,M,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6642,0.56,OK,Homarus americanus,11.3,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6642,0.56,OK,Homarus americanus,15.4,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6642,0.56,OK,Homarus americanus,16.5,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6642,0.56,OK,Homarus americanus,20.8,M,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6642,0.56,OK,Homarus americanus,25.5,F,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6642,0.56,OK,Homarus americanus,27.3,M,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6643,0.56,OK,Homarus americanus,8.6,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6643,0.56,OK,Homarus americanus,10.3,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6643,0.56,OK,Homarus americanus,12.2,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6643,0.56,OK,Homarus americanus,12.7,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6643,0.56,OK,Homarus americanus,13.3,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6643,0.56,OK,Homarus americanus,14.6,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6643,0.56,OK,Homarus americanus,17.5,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6643,0.56,OK,Homarus americanus,23.8,F,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6643,0.56,OK,Homarus americanus,32.6,M,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6644,0.56,OK,Homarus americanus,19.4,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6644,0.56,OK,Homarus americanus,23.8,M,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6645,0.56,OK,Homarus americanus,9.2,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6645,0.56,OK,Homarus americanus,9.8,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6645,0.56,OK,Homarus americanus,10.8,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6645,0.56,OK,Homarus americanus,11.5,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6645,0.56,OK,Homarus americanus,15.9,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6645,0.56,OK,Homarus americanus,19.1,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6645,0.56,OK,Homarus americanus,29.2,M,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6646,0.56,OK,Homarus americanus,9.3,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6646,0.56,OK,Homarus americanus,10,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6646,0.56,OK,Homarus americanus,12,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6646,0.56,OK,Homarus americanus,12.1,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6646,0.56,OK,Homarus americanus,12.3,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6646,0.56,OK,Homarus americanus,17,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6646,0.56,OK,Homarus americanus,17.8,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6646,0.56,OK,Homarus americanus,18.9,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6646,0.56,OK,Homarus americanus,27.6,f,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6647,0.56,OK,Homarus americanus,6.8,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6647,0.56,OK,Homarus americanus,9.9,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6647,0.56,OK,Homarus americanus,10,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6647,0.56,OK,Homarus americanus,10.5,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6647,0.56,OK,Homarus americanus,11.2,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6647,0.56,OK,Homarus americanus,15.3,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6647,0.56,OK,Homarus americanus,17.9,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6647,0.56,OK,Homarus americanus,20.8,m,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6647,0.56,OK,Homarus americanus,24.1,m,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6648,0.56,OK,Homarus americanus,10.3,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6648,0.56,OK,Homarus americanus,11.5,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6648,0.56,OK,Homarus americanus,15.9,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6648,0.56,OK,Homarus americanus,15.9,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6648,0.56,OK,Homarus americanus,22.1,M,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6648,0.56,OK,Homarus americanus,29.5,M,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6649,0.56,OK,Homarus americanus,8.9,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6649,0.56,OK,Homarus americanus,8.9,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6649,0.56,OK,Homarus americanus,8.9,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6649,0.56,OK,Homarus americanus,9.3,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6649,0.56,OK,Homarus americanus,10.2,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6649,0.56,OK,Homarus americanus,11,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6649,0.56,OK,Homarus americanus,15.8,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6649,0.56,OK,Homarus americanus,16.3,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6649,0.56,OK,Homarus americanus,17.6,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6649,0.56,OK,Homarus americanus,21.6,M,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6649,0.56,OK,Homarus americanus,25.4,M,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6649,0.56,OK,Homarus americanus,34.2,M,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6650,0.56,OK,Homarus americanus,7.5,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6650,0.56,OK,Homarus americanus,7.9,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6650,0.56,OK,Homarus americanus,8.4,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6650,0.56,OK,Homarus americanus,9.1,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6650,0.56,OK,Homarus americanus,11.2,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6650,0.56,OK,Homarus americanus,13.5,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6650,0.56,OK,Homarus americanus,14.2,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6650,0.56,OK,Homarus americanus,21.8,F,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6651,0.56,OK,Homarus americanus,9.8,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6651,0.56,OK,Homarus americanus,10.4,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6651,0.56,OK,Homarus americanus,17.1,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6651,0.56,OK,Homarus americanus,18.9,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6651,0.56,OK,Homarus americanus,22.9,f,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6651,0.56,OK,Homarus americanus,28,m,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6652,0.56,OK,Homarus americanus,7.8,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6652,0.56,OK,Homarus americanus,9.5,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6652,0.56,OK,Homarus americanus,9.8,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6652,0.56,OK,Homarus americanus,11.7,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6652,0.56,OK,Homarus americanus,12.6,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6652,0.56,OK,Homarus americanus,15.1,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6652,0.56,OK,Homarus americanus,17.9,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6652,0.56,OK,Homarus americanus,19.2,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6652,0.56,OK,Homarus americanus,22.6,M,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6652,0.56,OK,Homarus americanus,30.7,F,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6653,0.56,OK,Homarus americanus,8.2,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6653,0.56,OK,Homarus americanus,9,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6653,0.56,OK,Homarus americanus,9.6,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6653,0.56,OK,Homarus americanus,9.7,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6653,0.56,OK,Homarus americanus,10.8,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6653,0.56,OK,Homarus americanus,11.7,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6653,0.56,OK,Homarus americanus,12.2,,,
Northwest PEI,Skinner's Pond,6/25/2020,10/16/2020,6653,0.56,OK,Homarus americanus,16.9,,,
